_id,translate,type,word
62642d3afc65febd7527f025,гороховиднопястный,nomen adjectivum,pisometacarpeus
62642d3afc65febd7527f026,слизь,nomen substantivum,pituitarius
62642d3afc65febd7527f027,мягкий,nomen adjectivum,pius
62642d3afc65febd7527f028,подошва,nomen substantivum,planta
62642d3afc65febd7527f029,подошвенный,nomen adjectivum,plantaris
62642d3afc65febd7527f02a,плоскость,nomen substantivum,planum
62642d3afc65febd7527f02b,плоский,nomen substantivum,planus
62642d3afc65febd7527f02c,шеи,nomen substantivum,platysma
62642d3afc65febd7527f02d,плевра,nomen substantivum,pleura
62642d3bfc65febd7527f02e,плевральный,nomen adjectivum,pleuralis
62642d3bfc65febd7527f02f,плевропищеводный,nomen adjectivum,pleuroesophageus
62642d3bfc65febd7527f030,плевролегочный,nomen adjectivum,pleuropulmonalis
62642d3bfc65febd7527f031,плексиформный,nomen adjectivum,plexiformis
62642d3bfc65febd7527f032,сплетение,nomen substantivum,plexus
62642d3bfc65febd7527f033,складка,nomen substantivum,plica
62642d3bfc65febd7527f034,воздухоносный,nomen adjectivum,pneumaticus
62642d3bfc65febd7527f035,кисти,nomen substantivum,pollex
62642d3bfc65febd7527f036,полюс,nomen substantivum,polus
62642d3bfc65febd7527f037,мост,nomen substantivum,pons
62642d3bfc65febd7527f038,мостовой,nomen adjectivum,pontinus
62642d3bfc65febd7527f039,мостомозжечковый,nomen adjectivum,pontocerebellaris
62642d3cfc65febd7527f03a,мостосреднемозговой,nomen adjectivum,pontomesencephalicus
62642d3cfc65febd7527f03b,мосторетикулярно-спинномозговой,nomen adjectivum,pontoreticulospinalis
62642d3cfc65febd7527f03c,подколенный,nomen adjectivum,poplitealis
62642d3cfc65febd7527f03d,подколенный,nomen adjectivum,popliteus
62642d3cfc65febd7527f03e,ворота,nomen substantivum,porta
62642d3cfc65febd7527f03f,воротный,nomen adjectivum,portalis
62642d3cfc65febd7527f040,часть,nomen substantivum,portio
62642d3cfc65febd7527f041,отверстие,nomen substantivum,porus
62642d3cfc65febd7527f042,посаортальный,nomen adjectivum,postaorticus
62642d3cfc65febd7527f043,послеподмышечный,nomen adjectivum,postaxillaris
62642d3cfc65febd7527f044,поскавальный,nomen adjectivum,postcavalis
62642d3cfc65febd7527f045,постцентральный,nomen adjectivum,postcentralis
62642d3cfc65febd7527f046,посткоммкуникационный,nomen adjectivum,postcommunicalis
62642d3cfc65febd7527f047,задний,nomen adjectivum,posterior
62642d3cfc65febd7527f048,верхушечнозадний,nomen adjectivum,posteroapicalis
62642d3dfc65febd7527f049,заднелатеральный,nomen adjectivum,posterolateralis
62642d3dfc65febd7527f04a,заднемедиальный,nomen adjectivum,posteromedialis
62642d3dfc65febd7527f04b,послеузловой,nomen adjectivum,postganglionaris
62642d3dfc65febd7527f04c,постламинарный,nomen adjectivum,postlaminaris
62642d3dfc65febd7527f04d,задний,nomen adjectivum,postremus
62642d3dfc65febd7527f04e,послебороздовый,nomen adjectivum,postsulcalis
62642d3dfc65febd7527f04f,замочепузырный,nomen adjectivum,postvesicularis
62642d3dfc65febd7527f050,предаортальный,nomen adjectivum,preaorticus
62642d3dfc65febd7527f051,предушной,nomen adjectivum,preauricularis
62642d3dfc65febd7527f052,предподмышечный,nomen adjectivum,preaxillaris
62642d3dfc65febd7527f053,предслепокишечный,nomen adjectivum,precaecalis
62642d3dfc65febd7527f054,предкавальный,nomen adjectivum,precavalis
62642d3dfc65febd7527f055,предцентральный,nomen adjectivum,precentralis
62642d3dfc65febd7527f056,предперекрёст,nomen substantivum,prechiasma
62642d3dfc65febd7527f057,предспаечный,nomen adjectivum,precommissuralis
62642d3efc65febd7527f058,предкоммуникационный,nomen adjectivum,precommunicalis
62642d3efc65febd7527f059,предклинный,nomen adjectivum,precunealis
62642d3efc65febd7527f05a,предклинье,nomen substantivum,precuneus
62642d3efc65febd7527f05b,предлобный,nomen adjectivum,prefrontalis
62642d3efc65febd7527f05c,предузловой,nomen substantivum,preganglionaris
62642d3efc65febd7527f05d,преламинарный,nomen adjectivum,prelaminaris
62642d3efc65febd7527f05e,предгортанный,nomen adjectivum,prelaryngealis
62642d3efc65febd7527f05f,премоляр,nomen substantivum,premolaris
62642d3efc65febd7527f060,предзатылочный,nomen adjectivum,preoccipitalis
62642d3efc65febd7527f061,предоптический,nomen adjectivum,preopticus
62642d3ffc65febd7527f062,преднадколенниковый,nomen adjectivum,prepatellaris
62642d3ffc65febd7527f063,предперикардиальный,nomen adjectivum,prepericardialis
62642d3ffc65febd7527f064,плоти,verbum,preputialis
62642d3ffc65febd7527f065,плоть,verbum,preputium
62642d3ffc65febd7527f066,предпривратниковый,nomen adjectivum,prepyloricus
62642d3ffc65febd7527f067,предкрестцовый,nomen adjectivum,presacralis
62642d3ffc65febd7527f068,предгрудинный,nomen adjectivum,presternalis
62642d3ffc65febd7527f069,предбороздовый,nomen adjectivum,presulcalis
62642d3ffc65febd7527f06a,предкрышечный,nomen adjectivum,pretectalis
62642d3ffc65febd7527f06b,предтрахеальный,nomen adjectivum,pretrachealis
62642d40fc65febd7527f06c,предпозвоночный,nomen adjectivum,prevertebralis
62642d40fc65febd7527f06d,предмочепузырный,nomen adjectivum,prevesicularis
62642d40fc65febd7527f06e,предвисцеральный,nomen adjectivum,previsceralis
62642d40fc65febd7527f06f,первичный,nomen adjectivum,primarius
62642d40fc65febd7527f070,первый,nomen numerale,primus
62642d40fc65febd7527f071,основной,nomen substantivum,princeps
62642d40fc65febd7527f072,главный,nomen adjectivum,principalis
62642d40fc65febd7527f073,гордецов,nomen substantivum,procerus
62642d40fc65febd7527f074,отросток,nomen substantivum,processus
62642d40fc65febd7527f075,глубокий,nomen adjectivum,profundus
62642d40fc65febd7527f076,проекция,nomen substantivum,projectio
62642d40fc65febd7527f077,выступающий,participium,prominens
62642d41fc65febd7527f078,выступ,nomen substantivum,prominentia
62642d41fc65febd7527f079,мыс,nomen substantivum,promontorium
62642d41fc65febd7527f07a,пронатор,nomen substantivum,pronator
62642d41fc65febd7527f07b,собственный,nomen adjectivum,proprius
62642d41fc65febd7527f07c,мозг,nomen substantivum,prosencephalon
62642d41fc65febd7527f07d,железа,nomen substantivum,prostata
62642d41fc65febd7527f07e,железе,nomen substantivum,prostaticus
62642d41fc65febd7527f07f,предохранитель,nomen substantivum,protector
62642d41fc65febd7527f080,выступ,nomen substantivum,protuberantia
62642d42fc65febd7527f081,проксимальный,nomen adjectivum,proximalis
62642d42fc65febd7527f082,мыша,nomen substantivum,psoas
62642d42fc65febd7527f083,крыловидный,nomen adjectivum,pterygoideus
62642d42fc65febd7527f084,крылонижнечелюстной,nomen adjectivum,pterygomandibularis
62642d42fc65febd7527f085,крыловидноверхнечелюстгой,nomen substantivum,pterygomaxillaris
62642d43fc65febd7527f086,крыловиднонёбный,nomen adjectivum,pterygopalatinus
62642d43fc65febd7527f087,крылоглоточный,nomen adjectivum,pterygopharyngeus
62642d43fc65febd7527f088,крыловидноостистый,nomen adjectivum,pterygospinalis
62642d43fc65febd7527f089,крыловидноостистый,nomen adjectivum,pterygospinosus
62642d43fc65febd7527f08a,лобка,nomen substantivum,pubes
62642d43fc65febd7527f08b,лобковый,nomen adjectivum,pubicus
62642d43fc65febd7527f08c,лобковокопчиковый,nomen adjectivum,pubococcygeus
62642d43fc65febd7527f08d,лобковобедренный,nomen adjectivum,pubofemoralis
62642d44fc65febd7527f08e,лобковопредстательный,nomen adjectivum,puboprostaticus
62642d44fc65febd7527f08f,лобковопрямокишечный,nomen adjectivum,puborectalis
62642d44fc65febd7527f090,лобкововлагалищный,nomen adjectivum,pubovaginalis
62642d44fc65febd7527f091,лобковопузырный,nomen adjectivum,pubovesicalis
62642d44fc65febd7527f092,пудендальный,nomen adjectivum,pudendalis
62642d44fc65febd7527f093,область,nomen substantivum,pudendum
62642d44fc65febd7527f094,половой,nomen substantivum,pudendus
62642d44fc65febd7527f095,лёгкое,nomen adjectivum,pulmo
62642d44fc65febd7527f096,лёгочный,nomen adjectivum,pulmonalis
62642d45fc65febd7527f097,лёгочный,nomen adjectivum,pulmonarius
62642d45fc65febd7527f098,пульпа,nomen substantivum,pulpa
62642d45fc65febd7527f099,зуба,nomen substantivum,pulparis
62642d45fc65febd7527f09a,студенистый,nomen adjectivum,pulposus
62642d45fc65febd7527f09b,подушка,nomen substantivum,pulvinar
62642d45fc65febd7527f09c,точка,nomen substantivum,punctum
62642d45fc65febd7527f09d,зрачок,nomen substantivum,pupilla
62642d45fc65febd7527f09e,зрачковый,nomen adjectivum,pupillaris
62642d46fc65febd7527f09f,скорлупа,nomen substantivum,putamen
62642d46fc65febd7527f0a0,пилорический,nomen adjectivum,pyloricus
62642d46fc65febd7527f0a1,привратник,nomen substantivum,pylorus
62642d46fc65febd7527f0a2,пирамидальный,nomen adjectivum,pyramidalis
62642d46fc65febd7527f0a3,пирамида,nomen substantivum,pyramis
62642d46fc65febd7527f0a4,четырёхугольный,nomen adjectivum,quadrangularis
62642d46fc65febd7527f0a5,мышце,nomen substantivum,quadratus
62642d46fc65febd7527f0a6,четырёхглавый,nomen adjectivum,quadriceps
62642d47fc65febd7527f0a7,четвертый,nomen adjectivum,quartus
62642d47fc65febd7527f0a8,пятый,nomen numerale,quintus
62642d47fc65febd7527f0a9,радиальный,nomen adjectivum,radialis
62642d47fc65febd7527f0aa,лучистость,nomen substantivum,radiatio
62642d47fc65febd7527f0ab,лучистый,nomen adjectivum,radiatus
62642d47fc65febd7527f0ac,корневой,nomen substantivum,radicularis
62642d47fc65febd7527f0ad,лучезапястный,nomen adjectivum,radiocarpeus
62642d47fc65febd7527f0ae,лучелоктевой,nomen adjectivum,radioulnaris
62642d48fc65febd7527f0af,луч,nomen substantivum,radius
62642d48fc65febd7527f0b0,2)корень,verbum,radix
62642d48fc65febd7527f0b1,ветвь,nomen substantivum,ramus
62642d48fc65febd7527f0b2,шов,nomen substantivum,raphe
62642d48fc65febd7527f0b3,синус,nomen substantivum,recessus
62642d48fc65febd7527f0b4,прямокишечный,nomen adjectivum,rectalis
62642d48fc65febd7527f0b5,прямокишечнокопчиковый,nomen adjectivum,rectococcygeus
62642d48fc65febd7527f0b6,прямокишеныйуретральный,nomen adjectivum,rectourethralis
62642d48fc65febd7527f0b7,прямокишечноматочный,nomen adjectivum,rectouterinus
62642d48fc65febd7527f0b8,прямокишечновагинальный,nomen adjectivum,rectovaginalis
62642d48fc65febd7527f0b9,прямокишечнопузырный,nomen adjectivum,rectovesicalis
62642d48fc65febd7527f0ba,кишка,nomen substantivum,rectum
62642d48fc65febd7527f0bb,прямой,nomen adjectivum,rectus
62642d48fc65febd7527f0bc,возвратный,nomen adjectivum,recurrens
62642d48fc65febd7527f0bd,загнутый,participium,reflexus
62642d49fc65febd7527f0be,область,nomen substantivum,regio
62642d49fc65febd7527f0bf,регионарный,nomen adjectivum,regionalis
62642d49fc65febd7527f0c0,почка,nomen substantivum,ren
62642d49fc65febd7527f0c1,почечный,nomen adjectivum,renalis
62642d49fc65febd7527f0c2,дыхательный,nomen adjectivum,respiratorius
62642d49fc65febd7527f0c3,сеть,verbum,rete
62642d49fc65febd7527f0c4,сетчатый,nomen adjectivum,reticularis
62642d49fc65febd7527f0c5,спинномозговой,nomen adjectivum,reticulospinalis
62642d49fc65febd7527f0c6,сеточка,nomen substantivum,reticulum
62642d49fc65febd7527f0c7,сетчатка,nomen substantivum,retina
62642d49fc65febd7527f0c8,связка,nomen substantivum,retinaculum
62642d49fc65febd7527f0c9,удерживающий,participium,retinens
62642d49fc65febd7527f0ca,заслепокишечный,nomen adjectivum,retrocaecalis
62642d49fc65febd7527f0cb,зазаднелатеральный,nomen adjectivum,retrodorsolateralis
62642d49fc65febd7527f0cc,позадидуоденальный,nomen adjectivum,retroduodenalis
62642d4afc65febd7527f0cd,позадиподъязычный,nomen adjectivum,retrohyoideus
62642d4afc65febd7527f0ce,зачечевидцеобразный,nomen adjectivum,retrolenticularis
62642d4afc65febd7527f0cf,занижнечелюстной,nomen adjectivum,retromandibularis
62642d4afc65febd7527f0d0,позадиоливный,nomen adjectivum,retroolivaris
62642d4afc65febd7527f0d1,забрюшинный,nomen adjectivum,retroperitonealis
62642d4afc65febd7527f0d2,заглоточный,nomen adjectivum,retropharyngealis
62642d4afc65febd7527f0d3,заглоточный,nomen adjectivum,retropharyngeus
62642d4afc65febd7527f0d4,позадилобковый,nomen adjectivum,retropubicus
62642d4afc65febd7527f0d5,запилорический,nomen adjectivum,retropyloricus
62642d4afc65febd7527f0d6,позадивисцеральный,nomen adjectivum,retrovisceralis
62642d4afc65febd7527f0d7,соединяющий,participium,reuniens
62642d4afc65febd7527f0d8,носовой,nomen adjectivum,rhinalis
62642d4afc65febd7527f0d9,мозг,nomen substantivum,rhinencephalon
62642d4afc65febd7527f0da,мозг,nomen substantivum,rhombenceohalon
62642d4afc65febd7527f0db,ромбовидный,nomen adjectivum,rhomboidalis
62642d4bfc65febd7527f0dc,ромбовидный,nomen adjectivum,rhomboideus
62642d4bfc65febd7527f0dd,щель,nomen substantivum,rima
62642d4bfc65febd7527f0de,смеющийся,participium,risorius
62642d4bfc65febd7527f0df,ручей,nomen substantivum,rivus
62642d4bfc65febd7527f0e0,клювовидный,nomen adjectivum,rostralis
62642d4bfc65febd7527f0e1,клюв,nomen adjectivum,rostrum
62642d4bfc65febd7527f0e2,вращатель,nomen substantivum,rotator
62642d4bfc65febd7527f0e3,круглый,nomen adjectivum,rotundus
62642d4bfc65febd7527f0e4,красный,nomen adjectivum,ruber
62642d4bfc65febd7527f0e5,красный,nomen adjectivum,rubralis
62642d4bfc65febd7527f0e6,красноядерноспинномозговой,nomen adjectivum,rubrospinalis
62642d4cfc65febd7527f0e7,складка,nomen substantivum,ruga
62642d4cfc65febd7527f0e8,мешкообразный,nomen adjectivum,sacciformis
62642d4cfc65febd7527f0e9,мешотчатый,nomen adjectivum,saccularis
62642d4cfc65febd7527f0ea,мешочек,nomen substantivum,sacculus
62642d4cfc65febd7527f0eb,мешок,nomen substantivum,saccus
62642d4cfc65febd7527f0ec,кресцовый,nomen adjectivum,sacer
62642d4cfc65febd7527f0ed,кресцовый,nomen adjectivum,sacralis
62642d4cfc65febd7527f0ee,копчиковый,nomen adjectivum,sacrococcygeus
62642d4cfc65febd7527f0ef,подвздошный,nomen adjectivum,sacroiliacus
62642d4cfc65febd7527f0f0,тазовый,nomen adjectivum,sacropelvinus
62642d4cfc65febd7527f0f1,кресцовоостистый,nomen adjectivum,sacrospinalis
62642d4cfc65febd7527f0f2,бугорный,nomen adjectivum,sacrotuberalis
62642d4cfc65febd7527f0f3,сагиттальный,nomen adjectivum,sagittalis
62642d4cfc65febd7527f0f4,слюнный,nomen adjectivum,salivarius
62642d4dfc65febd7527f0f5,слюноотделительный,nomen adjectivum,salivatorius
62642d4dfc65febd7527f0f6,нёбный,nomen adjectivum,salpingopalatinus
62642d4dfc65febd7527f0f7,глоточный,nomen adjectivum,salpingopharyngeus
62642d4dfc65febd7527f0f8,труба,nomen substantivum,salpinx
62642d4dfc65febd7527f0f9,кровеносный,nomen adjectivum,sanguineus
62642d4dfc65febd7527f0fa,подкожный,nomen adjectivum,saphenus
62642d4dfc65febd7527f0fb,портняжный,nomen adjectivum,sartorius
62642d4dfc65febd7527f0fc,лестница,nomen substantivum,scala
62642d4dfc65febd7527f0fd,лестничный,nomen adjectivum,scalenus
62642d4dfc65febd7527f0fe,ладья,nomen substantivum,scapha
62642d4dfc65febd7527f0ff,ладьевидный,nomen adjectivum,scaphoideus
62642d4dfc65febd7527f100,лопатка,nomen substantivum,scapula
62642d4dfc65febd7527f101,лопаточный,nomen adjectivum,scapularis
62642d4dfc65febd7527f102,расщепление,nomen substantivum,schindylesis
62642d4dfc65febd7527f103,склера,nomen substantivum,sclera
62642d4dfc65febd7527f104,склеральный,nomen adjectivum,scleralis
62642d4efc65febd7527f105,мошоночный,nomen adjectivum,scrotalis
62642d4efc65febd7527f106,мошонка,nomen substantivum,scrotum
62642d4efc65febd7527f107,сальный,nomen adjectivum,sebaceus
62642d4efc65febd7527f108,разрез,nomen substantivum,sectio
62642d4efc65febd7527f109,сектор,nomen substantivum,sector
62642d4efc65febd7527f10a,вторичный,nomen adjectivum,secundarius
62642d4efc65febd7527f10b,второй,nomen numerale,secundus
62642d4efc65febd7527f10c,сегментарный,nomen adjectivum,segmentalis
62642d4efc65febd7527f10d,сегмент,nomen substantivum,segmentum
62642d4efc65febd7527f10e,седло,nomen adjectivum,sella
62642d4efc65febd7527f10f,седловидный,nomen adjectivum,sellaris
62642d4ffc65febd7527f110,полуканал,nomen substantivum,semicanalis
62642d4ffc65febd7527f111,полукружный,nomen adjectivum,semicircularis
62642d4ffc65febd7527f112,полулунный,nomen adjectivum,semilunaris
62642d4ffc65febd7527f113,полуперепончатый,nomen adjectivum,semimembranosus
62642d4ffc65febd7527f114,семенной,nomen adjectivum,seminalis
62642d4ffc65febd7527f115,семенной,nomen adjectivum,seminifer
62642d4ffc65febd7527f116,полуостистый,nomen adjectivum,semispinalis
62642d4ffc65febd7527f117,полусухожильный,nomen adjectivum,semitendinosus
62642d4ffc65febd7527f118,чувствительный,nomen adjectivum,sensorialis
62642d4ffc65febd7527f119,чувствительный,nomen adjectivum,sensorius
62642d4ffc65febd7527f11a,чувство,nomen substantivum,sensus
62642d4ffc65febd7527f11b,самостоятельный,nomen adjectivum,separans
62642d50fc65febd7527f11c,перегородочный,nomen adjectivum,septalis
62642d50fc65febd7527f11d,седьмой,nomen numerale,septumus
62642d50fc65febd7527f11e,краевой,nomen substantivum,septomarginalis
62642d50fc65febd7527f11f,перегородочка,nomen substantivum,septulum
62642d50fc65febd7527f120,перегородка,nomen substantivum,septum
62642d50fc65febd7527f121,слизистый,nomen adjectivum,seromucosus
62642d51fc65febd7527f122,серозный,nomen adjectivum,serosus
62642d51fc65febd7527f123,поздний,nomen adjectivum,serotinus
62642d51fc65febd7527f124,зубчатый,nomen adjectivum,serratus
62642d51fc65febd7527f125,сесамовидный,nomen adjectivum,sesamoideus
62642d51fc65febd7527f126,шестой,nomen numerale,sеxtus
62642d51fc65febd7527f127,сигмовидный,nomen adjectivum,sigmoideus
62642d51fc65febd7527f128,простой,nomen substantivum,simplex
62642d51fc65febd7527f129,без,praepositio,sine
62642d51fc65febd7527f12a,одиночный,nomen adjectivum,singularis
62642d51fc65febd7527f12b,левый,nomen adjectivum,sinister
62642d52fc65febd7527f12c,предсердный,nomen adjectivum,sinuatrialis
62642d52fc65febd7527f12d,пазуха,nomen substantivum,sinus
62642d52fc65febd7527f12e,синусоидальный,nomen adjectivum,sinusoideus
62642d52fc65febd7527f12f,скелетный,nomen adjectivum,skeletalis
62642d52fc65febd7527f130,скелет,verbum,skeleton
62642d52fc65febd7527f131,камбаловидный,nomen adjectivum,soleus
62642d52fc65febd7527f132,одиночный,nomen adjectivum,solitarius
62642d52fc65febd7527f133,соматический,nomen adjectivum,somaticus
62642d52fc65febd7527f134,промежуток,nomen substantivum,spatium
62642d52fc65febd7527f135,семенной,nomen adjectivum,spermaticus
62642d52fc65febd7527f136,решётчатый,nomen adjectivum,sphenoethmoidalis
62642d52fc65febd7527f137,лобный,nomen adjectivum,sphenofrontalis
62642d53fc65febd7527f138,клиновидный,nomen adjectivum,sphenoidalis
62642d53fc65febd7527f139,клиновиднонижнечелюстной,nomen adjectivum,sphenomandibularis
62642d53fc65febd7527f13a,клиновидноверхнечелюстной,nomen adjectivum,sphenomaxillaris
62642d53fc65febd7527f13b,клиновиднозатылочный,nomen adjectivum,sphenooccipitalis
62642d53fc65febd7527f13c,клиновиднонёбный,nomen adjectivum,sphenopalatinus
62642d53fc65febd7527f13d,клиновиднотеменной,nomen adjectivum,sphenoparietalis
62642d53fc65febd7527f13e,клиновиднокаменистый,nomen adjectivum,sphenopetrosus
62642d53fc65febd7527f13f,клиновидночешуйчатый,nomen adjectivum,sphenosquamosus
62642d53fc65febd7527f140,клиновидносошниковый,nomen adjectivum,sphenovomerianus
62642d53fc65febd7527f141,клиновидноскуловой,nomen adjectivum,sphenozygomaticus
62642d53fc65febd7527f142,сферический,nomen adjectivum,sphericus
62642d54fc65febd7527f143,шаровидный,nomen adjectivum,spheroideus
62642d54fc65febd7527f144,сфинктер,nomen substantivum,sphinter
62642d54fc65febd7527f145,2)позвоночник,nomen substantivum,spina
62642d54fc65febd7527f146,остистый,nomen adjectivum,spinalis
62642d54fc65febd7527f147,мозжечковый,nomen adjectivum,spinocerebellaris
62642d55fc65febd7527f148,оливный,nomen adjectivum,spinoolivaris
62642d55fc65febd7527f149,ретикулярный,nomen adjectivum,spinoreticularis
62642d55fc65febd7527f14a,остистый,nomen adjectivum,spinosus
62642d55fc65febd7527f14b,покрышечный,nomen adjectivum,spinotectalis
62642d55fc65febd7527f14c,таламический,nomen adjectivum,spinothalamicus
62642d55fc65febd7527f14d,спиральный,nomen adjectivum,spiralis
62642d55fc65febd7527f14e,внутренностный,nomen adjectivum,splanchnicus
62642d55fc65febd7527f14f,спланхнология,nomen substantivum,splanchnologia
62642d55fc65febd7527f150,селезёнка,nomen substantivum,splen
62642d55fc65febd7527f151,селезёночный,nomen adjectivum,splenicus
62642d56fc65febd7527f152,валик,nomen substantivum,splenium
62642d56fc65febd7527f153,ременной,nomen adjectivum,splenius
62642d56fc65febd7527f154,губчатый,nomen adjectivum,spongiosus
62642d56fc65febd7527f155,ложный,nomen adjectivum,spurius
62642d56fc65febd7527f156,чешуя,participium,squama
62642d56fc65febd7527f157,чешуйчатососцевидный,nomen adjectivum,squamosomastoideus
62642d56fc65febd7527f158,чешуйчатый,nomen adjectivum,squamosus
62642d56fc65febd7527f159,стременной,nomen adjectivum,stapedialis
62642d56fc65febd7527f15a,стременной,nomen adjectivum,stapedius
62642d56fc65febd7527f15b,стремя,participium,stapes
62642d56fc65febd7527f15c,статокония,nomen substantivum,statoconium
62642d56fc65febd7527f15d,звёздчатый,nomen adjectivum,stellatus
62642d57fc65febd7527f15e,грудинный,nomen adjectivum,sternalis
62642d57fc65febd7527f15f,ключичный,nomen adjectivum,sternoclavicularis
62642d57fc65febd7527f160,ключичнососцевидный,nomen adjectivum,sternocleidomastoideus
62642d57fc65febd7527f161,рёберный,nomen adjectivum,sternocostalis
62642d57fc65febd7527f162,подъязычный,nomen adjectivum,sternohyoideus
62642d57fc65febd7527f163,перикардиальный,nomen adjectivum,sternopericardiacus
62642d57fc65febd7527f164,щитовидный,nomen adjectivum,sternothyroideus
62642d57fc65febd7527f165,грудина,nomen substantivum,sternum
62642d57fc65febd7527f166,слой,nomen adjectivum,stratum
62642d57fc65febd7527f167,полоска,nomen substantivum,stria
62642d57fc65febd7527f168,полосатый,nomen adjectivum,striatus
62642d57fc65febd7527f169,строма,nomen substantivum,stroma
62642d57fc65febd7527f16a,язычный,nomen adjectivum,styloglossus
62642d58fc65febd7527f16b,подъязычный,nomen adjectivum,stylohyoideus
62642d58fc65febd7527f16c,шиловидный,nomen adjectivum,styloideus
62642d58fc65febd7527f16d,нижнечелюстной,nomen adjectivum,stylomandibularis
62642d58fc65febd7527f16e,сосцевидный,nomen adjectivum,stylomastoideus
62642d58fc65febd7527f16f,глоточный,nomen adjectivum,stylopharyngeus
62642d58fc65febd7527f170,подакромиальный,nomen adjectivum,subacromialis
62642d58fc65febd7527f171,подаортальный,nomen adjectivum,subaorticus
62642d58fc65febd7527f172,подпаутинный,nomen adjectivum,subarachnoidealis
62642d58fc65febd7527f173,поддуговой,nomen substantivum,subarcuatus
62642d58fc65febd7527f174,подмозолистый,nomen adjectivum,subcallosus
62642d58fc65febd7527f175,подключичный,nomen adjectivum,subclavius
62642d58fc65febd7527f176,субкомиссуральный,nomen adjectivum,subcommissuralis
62642d58fc65febd7527f177,подрёберный,nomen adjectivum,subcostalis
62642d59fc65febd7527f178,подкожный,nomen adjectivum,subcutaneus
62642d59fc65febd7527f179,поддельтовидный,nomen adjectivum,subdeltoideus
62642d59fc65febd7527f17a,субдуральный,nomen adjectivum,subduralis
62642d59fc65febd7527f17b,подфасциальный,nomen adjectivum,subfascialis
62642d59fc65febd7527f17c,субфорникальный,nomen adjectivum,subfornicalis
62642d59fc65febd7527f17d,подпечёночный,nomen adjectivum,subhepaticus
62642d59fc65febd7527f17e,подставка,nomen substantivum,subiculum
62642d59fc65febd7527f17f,подчечевидцеобразн.,nomen adjectivum,sublenticularis
62642d59fc65febd7527f180,подъязычный,nomen adjectivum,sublingualis
62642d59fc65febd7527f181,поднижнечелюстной,nomen adjectivum,submandibularis
62642d59fc65febd7527f182,подбородочный,nomen adjectivum,submentalis
62642d59fc65febd7527f183,подслизистый,nomen adjectivum,submucosus
62642d59fc65febd7527f184,подмышечный,nomen adjectivum,submuscularis
62642d5afc65febd7527f185,подзатылочный,nomen adjectivum,suboccipitalis
62642d5afc65febd7527f186,подтеменной,nomen adjectivum,subparietalis
62642d5afc65febd7527f187,подгрудной,nomen adjectivum,subpectoralis
62642d5afc65febd7527f188,забрюшинный,nomen adjectivum,subperitonealis
62642d5afc65febd7527f189,поддиафрагмальный,nomen adjectivum,subphrenicus
62642d5afc65febd7527f18a,подколенный,nomen adjectivum,subpopliteus
62642d5afc65febd7527f18b,подлобковый,nomen adjectivum,subpubicus
62642d5afc65febd7527f18c,подпилорический,nomen adjectivum,subpyloricus
62642d5afc65febd7527f18d,подлопаточный,nomen adjectivum,subscapularis
62642d5bfc65febd7527f18e,подсерозный,nomen adjectivum,subserosus
62642d5bfc65febd7527f18f,вещество,nomen substantivum,substantia
62642d5bfc65febd7527f190,подтаранный,participium,subtalaris
62642d5bfc65febd7527f191,подсухожильный,nomen adjectivum,subtendineus
62642d5bfc65febd7527f192,субталамический,nomen adjectivum,subthalamicus
62642d5bfc65febd7527f193,борозде,nomen substantivum,sulcomarginalis
62642d5bfc65febd7527f194,борозда,nomen substantivum,sulcus
62642d5bfc65febd7527f195,надбровный,nomen adjectivum,superciliaris
62642d5bfc65febd7527f196,бровь,nomen substantivum,supercilium
62642d5cfc65febd7527f197,поверхностный,nomen adjectivum,superficialis
62642d5cfc65febd7527f198,верхний,nomen adjectivum,superior
62642d5cfc65febd7527f199,верхнелатеральный,nomen adjectivum,superolateralis
62642d5cfc65febd7527f19a,верхнемедиальный,nomen adjectivum,superomedialis
62642d5cfc65febd7527f19b,супинатор,nomen substantivum,supinator
62642d5cfc65febd7527f19c,надвертлужный,nomen adjectivum,supraacetabularis
62642d5cfc65febd7527f19d,надсосудистый,nomen adjectivum,suprachoroideus
62642d5cfc65febd7527f19e,надключичный,nomen adjectivum,supraclavicularis
62642d5cfc65febd7527f19f,надмыщелковый,nomen adjectivum,supracondylaris
62642d5dfc65febd7527f1a0,надгребневой,nomen adjectivum,supracristalis
62642d5dfc65febd7527f1a1,наддуоденальный,nomen adjectivum,supraduodenalis
62642d5dfc65febd7527f1a2,надсуставной,nomen adjectivum,supraglenoidalis
62642d5dfc65febd7527f1a3,надподъязычный,nomen adjectivum,suprahyoideus
62642d5dfc65febd7527f1a4,надкраевой,nomen substantivum,supramarginalis
62642d5dfc65febd7527f1a5,надсосцевидный,nomen adjectivum,supramastoideus
62642d5dfc65febd7527f1a6,надпроходной,nomen adjectivum,suprameatalis
62642d5dfc65febd7527f1a7,напроходной,nomen adjectivum,suprameaticus
62642d5dfc65febd7527f1a8,супраоптическогипофизарный,nomen adjectivum,supraopticohypophysialis
62642d5dfc65febd7527f1a9,надзрительный,nomen adjectivum,supraopticus
62642d5dfc65febd7527f1aa,надглазничный,nomen adjectivum,supraorbitalis
62642d5efc65febd7527f1ab,наднадколенниковый,nomen adjectivum,suprapatellaris
62642d5efc65febd7527f1ac,надшишковидный,nomen adjectivum,suprapinealis
